pair_id,comparison_kind,dataset_release,subject_index_a,subject_id_a,subject_index_b,subject_id_b,canonical_finger,hand,finger_name,capture_type_a,capture_type_b,nominal_ppi_a,nominal_ppi_b,relative_path_a,relative_path_b,sha256_a,sha256_b,source_frgp_a,source_frgp_b,image_status_a,image_status_b,pair_status,source_pair_id
IMP_00001018_00001020_F01,plain_roll_next_subject,sd300c,2,00001018,3,00001020,1,right,thumb,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001018_plain_2000_11.png,sd300c/images/2000/png/roll/00001020_roll_2000_01.png,faf6aade1e7b6c283ec6f6f04c663695155324963ba079fd3a628262e96aba7a,c1278d07f9600db8c915bfb1f3c3a342c1706c32306d1ca4b30295e75a0783c6,11,1,valid_core_candidate,valid_core_candidate,valid,I_00001018_00001020_F01
IMP_00001018_00001020_F02,plain_roll_next_subject,sd300c,2,00001018,3,00001020,2,right,index,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001018_plain_2000_02.png,sd300c/images/2000/png/roll/00001020_roll_2000_02.png,44536f08727482d94193ad31b026580fd0c00eb21f0df652db53ce90a93cbbb6,a85620ca2d5ef48847f6cff4d00d0df3b2a88cf50d43cd1cbfcd36babe64932f,2,2,valid_core_candidate,valid_core_candidate,valid,I_00001018_00001020_F02
IMP_00001018_00001020_F03,plain_roll_next_subject,sd300c,2,00001018,3,00001020,3,right,middle,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001018_plain_2000_03.png,sd300c/images/2000/png/roll/00001020_roll_2000_03.png,0dfd4823c7bddcb9dadc73c9f1118e62f3f7335107d6c9682bce46786c4077b4,993cf6f3244b03ae8a9f2e12f35f6a5e1f597abac17513248d915968d20fc494,3,3,valid_core_candidate,valid_core_candidate,valid,I_00001018_00001020_F03
IMP_00001018_00001020_F04,plain_roll_next_subject,sd300c,2,00001018,3,00001020,4,right,ring,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001018_plain_2000_04.png,sd300c/images/2000/png/roll/00001020_roll_2000_04.png,c2a843c65ed49daf01c8da3cc2d3723fe78c861516faccff0ed88fe7b2361a40,2b9a2bcc51083e6696347aaaf3ed97c8e42ec9ee36688efd74c512bf2a9b57c5,4,4,valid_core_candidate,valid_core_candidate,valid,I_00001018_00001020_F04
IMP_00001018_00001020_F05,plain_roll_next_subject,sd300c,2,00001018,3,00001020,5,right,little,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001018_plain_2000_05.png,sd300c/images/2000/png/roll/00001020_roll_2000_05.png,62085c7d0c2f7fdd51bc01ca14ad1bef5f274a8b415a355ff7e20f56c46102ce,f7f6893411b160984c7d07e63e5fa21f10ecdc197c6bd609054ad933eda68050,5,5,valid_core_candidate,valid_core_candidate,valid,I_00001018_00001020_F05
IMP_00001018_00001020_F06,plain_roll_next_subject,sd300c,2,00001018,3,00001020,6,left,thumb,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001018_plain_2000_12.png,sd300c/images/2000/png/roll/00001020_roll_2000_06.png,4d3fcdecbe5f4ea2b32270ffe6517dd1bb0088f95f2979caef0a9e92b8404299,4cc2f26ca24ca8b671d31be6d659019db5060d3ad8463afd58ee6125b3d629eb,12,6,valid_core_candidate,valid_core_candidate,valid,I_00001018_00001020_F06
IMP_00001018_00001020_F07,plain_roll_next_subject,sd300c,2,00001018,3,00001020,7,left,index,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001018_plain_2000_07.png,sd300c/images/2000/png/roll/00001020_roll_2000_07.png,84b1b1922f28b05ae4dd1a325a450e701677530cc0a141d0bedbc6eaa6fdc662,50c1a749b869acafa0c2b2bd0a4c50c5a256330732c15eaf29d3757a03a8cb9d,7,7,valid_core_candidate,valid_core_candidate,valid,I_00001018_00001020_F07
IMP_00001018_00001020_F08,plain_roll_next_subject,sd300c,2,00001018,3,00001020,8,left,middle,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001018_plain_2000_08.png,sd300c/images/2000/png/roll/00001020_roll_2000_08.png,7cc38f8804b169b88c1301639f84d240fe8ac4ea73939b979d4ba2a891633e25,5400ea6ca06c391fba0af7edaba0a13dd98a1a55399b429d547b12482984dd05,8,8,valid_core_candidate,valid_core_candidate,valid,I_00001018_00001020_F08
IMP_00001018_00001020_F09,plain_roll_next_subject,sd300c,2,00001018,3,00001020,9,left,ring,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001018_plain_2000_09.png,sd300c/images/2000/png/roll/00001020_roll_2000_09.png,06cc27e49519c24ffeb54a38544491934e2aa03760296142c0038ea95475dbef,6df705ec87c6690efb0f40a050fe8686ae0d71342e9709bb90e93a18cb513370,9,9,valid_core_candidate,valid_core_candidate,valid,I_00001018_00001020_F09
IMP_00001018_00001020_F10,plain_roll_next_subject,sd300c,2,00001018,3,00001020,10,left,little,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001018_plain_2000_10.png,sd300c/images/2000/png/roll/00001020_roll_2000_10.png,ffe830cdef8be40e96cf07065481e3318bb96a7a658013ae8d0b3db18561feb3,01551e38b38725f876307535d4d0c98bdb22ebfd6d3dda9007c2cb3b77f604c2,10,10,valid_core_candidate,valid_core_candidate,valid,I_00001018_00001020_F10
IMP_00001020_00001054_F01,plain_roll_next_subject,sd300c,3,00001020,4,00001054,1,right,thumb,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001020_plain_2000_11.png,sd300c/images/2000/png/roll/00001054_roll_2000_01.png,a393e3678e5c3710cb31333ea5d7e1f9bad0d36f3abd63ce3516e93c9e5e5dbf,bcf0d9fbc2a0c1058c2236b80aa78f84c7f2873c526fa74d008506285363d6a7,11,1,valid_core_candidate,valid_core_candidate,valid,I_00001020_00001054_F01
IMP_00001020_00001054_F02,plain_roll_next_subject,sd300c,3,00001020,4,00001054,2,right,index,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001020_plain_2000_02.png,sd300c/images/2000/png/roll/00001054_roll_2000_02.png,76211158e6237c381e30e1d9caeef93bb69249d83dc65ec822507aca30436a08,8af3402a71e17750955f594495e92a970b29d1f507c8b568484ec5e818350083,2,2,valid_core_candidate,valid_core_candidate,valid,I_00001020_00001054_F02
IMP_00001020_00001054_F03,plain_roll_next_subject,sd300c,3,00001020,4,00001054,3,right,middle,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001020_plain_2000_03.png,sd300c/images/2000/png/roll/00001054_roll_2000_03.png,516aac686084cf41605e2e88d7c76fedc1104d626d3dd30355e04465fc9665b9,871b3f1b10d40c10212a74c2038124e6b84d46b329d64b7e278f233ac800316f,3,3,valid_core_candidate,valid_core_candidate,valid,I_00001020_00001054_F03
IMP_00001020_00001054_F04,plain_roll_next_subject,sd300c,3,00001020,4,00001054,4,right,ring,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001020_plain_2000_04.png,sd300c/images/2000/png/roll/00001054_roll_2000_04.png,0e97a32805b728c5d0a5d6b0005d7b3c9505bde3327ea6ac3d18e90dcfbaeed6,63b5b2c3ca53bc4378ab24c6f7b32b9960111a0b18655cccd394fb4401306712,4,4,valid_core_candidate,valid_core_candidate,valid,I_00001020_00001054_F04
IMP_00001020_00001054_F05,plain_roll_next_subject,sd300c,3,00001020,4,00001054,5,right,little,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001020_plain_2000_05.png,sd300c/images/2000/png/roll/00001054_roll_2000_05.png,508ed1618571753ecda327274f6a25b702d5fc5be3b0ab6c09d1cbbd77191426,cdc8ea147cbf5d4beea194efea1ebbbef2ec3fc66c6d6689a5b7c387cde7acc4,5,5,valid_core_candidate,valid_core_candidate,valid,I_00001020_00001054_F05
IMP_00001020_00001054_F06,plain_roll_next_subject,sd300c,3,00001020,4,00001054,6,left,thumb,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001020_plain_2000_12.png,sd300c/images/2000/png/roll/00001054_roll_2000_06.png,6c0d68dab841742fce89d59d22228f2143f910934e2f19af271b9e3b7b589414,a277d7e2bea0c410dba990d9de53aeef074e399ab93eda877a4c39bbc3a7cc9a,12,6,valid_core_candidate,valid_core_candidate,valid,I_00001020_00001054_F06
IMP_00001020_00001054_F07,plain_roll_next_subject,sd300c,3,00001020,4,00001054,7,left,index,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001020_plain_2000_07.png,sd300c/images/2000/png/roll/00001054_roll_2000_07.png,26fbc0b62288eb327cc418dd60da575eb37e4ffc37eb89f08a6f3b39a0db5139,7f33d980074fd216543177f2c60fbc1bed52e4de059bfd4b49e30a6dcb03fe2f,7,7,valid_core_candidate,valid_core_candidate,valid,I_00001020_00001054_F07
IMP_00001020_00001054_F08,plain_roll_next_subject,sd300c,3,00001020,4,00001054,8,left,middle,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001020_plain_2000_08.png,sd300c/images/2000/png/roll/00001054_roll_2000_08.png,a1d0026cd20d0b49a976a1a2a31cac7b1058d81c4c663001bdaf53126297fffc,06160d3e4b5f68ab30ca35b48e0257d372a5882c4fb7448144f642706d53df6b,8,8,valid_core_candidate,valid_core_candidate,valid,I_00001020_00001054_F08
IMP_00001020_00001054_F09,plain_roll_next_subject,sd300c,3,00001020,4,00001054,9,left,ring,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001020_plain_2000_09.png,sd300c/images/2000/png/roll/00001054_roll_2000_09.png,63dadcdae102f5b6bbc7017cc1e5e30e3881b478b47c1eb98e224fd833087366,b155e638b825c17ab8486283156d794064a3ff896cf59bfa7f3d7d4215c05b7b,9,9,valid_core_candidate,valid_core_candidate,valid,I_00001020_00001054_F09
IMP_00001020_00001054_F10,plain_roll_next_subject,sd300c,3,00001020,4,00001054,10,left,little,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001020_plain_2000_10.png,sd300c/images/2000/png/roll/00001054_roll_2000_10.png,4bc6ea3d7ef20d141001fffdb93dec496661d8d04850323a0926a1e365793bc7,41d617dbbe350ebacd963ca07b85092f22a42dc20368fadbad60fa97f48d3dcf,10,10,valid_core_candidate,valid_core_candidate,valid,I_00001020_00001054_F10
IMP_00001054_00001082_F01,plain_roll_next_subject,sd300c,4,00001054,5,00001082,1,right,thumb,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001054_plain_2000_11.png,sd300c/images/2000/png/roll/00001082_roll_2000_01.png,bb5380676524c32e3ebef5022b21902ec18a37c9646e2b0fca294951920f2fa7,0c099d7f1eb9cedbd98703a473b3f3766a611104be37f8876cda295ea5c61a60,11,1,valid_core_candidate,valid_core_candidate,valid,I_00001054_00001082_F01
IMP_00001054_00001082_F02,plain_roll_next_subject,sd300c,4,00001054,5,00001082,2,right,index,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001054_plain_2000_02.png,sd300c/images/2000/png/roll/00001082_roll_2000_02.png,46f6a347ef3c2d6bfc135a4f104232f498184bb5482620b0e1e0882664b1543f,a15f3d0496f87dd14492e474b34b24d7f2b851bacd5c2ebefe172be11660c85a,2,2,valid_core_candidate,valid_core_candidate,valid,I_00001054_00001082_F02
IMP_00001054_00001082_F03,plain_roll_next_subject,sd300c,4,00001054,5,00001082,3,right,middle,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001054_plain_2000_03.png,sd300c/images/2000/png/roll/00001082_roll_2000_03.png,7a76713ad21fda23b8c634dd1b7e7a137ab68f4f1e7d673f3323154e679f1c45,ae39c7f7316f91060b6a8f77864a52b5e5a71c4b38f1d974c07496ea244d4bf4,3,3,valid_core_candidate,valid_core_candidate,valid,I_00001054_00001082_F03
IMP_00001054_00001082_F04,plain_roll_next_subject,sd300c,4,00001054,5,00001082,4,right,ring,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001054_plain_2000_04.png,sd300c/images/2000/png/roll/00001082_roll_2000_04.png,2317d1a00a5315f832c6ed6a53adda09722f7e913e83b30c76d5f840ba615543,3e1e0d96a2889d845fe616f2642ecf9f55f4eedb4d9f8721c633451290f924b6,4,4,valid_core_candidate,valid_core_candidate,valid,I_00001054_00001082_F04
IMP_00001054_00001082_F05,plain_roll_next_subject,sd300c,4,00001054,5,00001082,5,right,little,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001054_plain_2000_05.png,sd300c/images/2000/png/roll/00001082_roll_2000_05.png,98372e93442b69ba902315002081799aa5415c78ef8cb590636dabdd483cda25,49fefc090d8260403fb93deda32765852c2ac39ce15a99426a50cdffd774408c,5,5,valid_core_candidate,valid_core_candidate,valid,I_00001054_00001082_F05
IMP_00001054_00001082_F06,plain_roll_next_subject,sd300c,4,00001054,5,00001082,6,left,thumb,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001054_plain_2000_12.png,sd300c/images/2000/png/roll/00001082_roll_2000_06.png,e8999e33ad048e5aa5db5395112f0988e0e63c3dbcc91851ece6409a048820f7,5f30d96362b1545aa5f1be3da848f84d022110ac2a776fe96f7f4359b0f30681,12,6,valid_core_candidate,valid_core_candidate,valid,I_00001054_00001082_F06
IMP_00001054_00001082_F07,plain_roll_next_subject,sd300c,4,00001054,5,00001082,7,left,index,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001054_plain_2000_07.png,sd300c/images/2000/png/roll/00001082_roll_2000_07.png,feeae11ee442914c597d725454cc1679daf1a58c1b2c83b3d2b93f4f9ad95c38,2b3d8b0051d1b86ac6c4f464e7cc409c5e80395c683839db9866f9a1da242a27,7,7,challenge,valid_core_candidate,challenge,I_00001054_00001082_F07
IMP_00001054_00001082_F08,plain_roll_next_subject,sd300c,4,00001054,5,00001082,8,left,middle,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001054_plain_2000_08.png,sd300c/images/2000/png/roll/00001082_roll_2000_08.png,e0a1eb49c3428d0e0120620bae8cf589ea3d7987fb7a21c59f631b084d7ccdc3,bd0f5e7128b39a5f7d4b6366302ff2219415431da8674054581dfd17e0e6ecc3,8,8,valid_core_candidate,valid_core_candidate,valid,I_00001054_00001082_F08
IMP_00001054_00001082_F09,plain_roll_next_subject,sd300c,4,00001054,5,00001082,9,left,ring,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001054_plain_2000_09.png,sd300c/images/2000/png/roll/00001082_roll_2000_09.png,a7e0ab3d120400184c675acc15096597272b8c936f361b516dc46297c712d675,8fc58312340a3a306fb6f600c1fde164546db5cbdf64733661f489cc646f2b3b,9,9,valid_core_candidate,valid_core_candidate,valid,I_00001054_00001082_F09
IMP_00001054_00001082_F10,plain_roll_next_subject,sd300c,4,00001054,5,00001082,10,left,little,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001054_plain_2000_10.png,sd300c/images/2000/png/roll/00001082_roll_2000_10.png,046c339373ce655e0757663f5e1b07f8b6b8e4f8d31ad73b86f3478f5b5ae3d7,af28ed04d90293d61e76d9b65ef5bb890f4b8e184e923512f33dd3e45d11018e,10,10,valid_core_candidate,valid_core_candidate,valid,I_00001054_00001082_F10
IMP_00001082_00001095_F01,plain_roll_next_subject,sd300c,5,00001082,6,00001095,1,right,thumb,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001082_plain_2000_11.png,sd300c/images/2000/png/roll/00001095_roll_2000_01.png,18c2c091a20e9cd494f3693d0fe2c08d8d252bde497194c2c6bfbc67c1420d30,37789502175598c3e338560a52e0ba4c4553213127c962a989d8569492b44051,11,1,valid_core_candidate,valid_core_candidate,valid,I_00001082_00001095_F01
IMP_00001082_00001095_F02,plain_roll_next_subject,sd300c,5,00001082,6,00001095,2,right,index,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001082_plain_2000_02.png,sd300c/images/2000/png/roll/00001095_roll_2000_02.png,b4378943253b760e2d13a84e46913c5f1a742de9bfcc2925aead9dabfd81df71,6a49b25cd24aa7353c12b5d4a1408198b3ba0efe863b0a6163f32bcc6b79f95f,2,2,valid_core_candidate,valid_core_candidate,valid,I_00001082_00001095_F02
IMP_00001082_00001095_F03,plain_roll_next_subject,sd300c,5,00001082,6,00001095,3,right,middle,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001082_plain_2000_03.png,sd300c/images/2000/png/roll/00001095_roll_2000_03.png,0675aada5d6ec9e9653ad14e4ef43c540f3b2ed4bfa9dcb5fe010d40badf5671,bd555b794d342e616f15873aa12cec85ab2eface50b7f11f8e0148c8995d7bdb,3,3,valid_core_candidate,valid_core_candidate,valid,I_00001082_00001095_F03
IMP_00001082_00001095_F04,plain_roll_next_subject,sd300c,5,00001082,6,00001095,4,right,ring,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001082_plain_2000_04.png,sd300c/images/2000/png/roll/00001095_roll_2000_04.png,9432e49b94ad6afc0ab5a22ff019fbc51c16ccfde2eb4200f6e8f1836607065c,3cdcfd4c17213e7b752a692e28302f289247d0b9460be34e5c8e055409b9c62e,4,4,valid_core_candidate,valid_core_candidate,valid,I_00001082_00001095_F04
IMP_00001082_00001095_F05,plain_roll_next_subject,sd300c,5,00001082,6,00001095,5,right,little,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001082_plain_2000_05.png,sd300c/images/2000/png/roll/00001095_roll_2000_05.png,1d8c64f89c19778c32f26b8db0b455725432a47538fe8d2a3f134609bc3860b0,6630e384380b3ef9558ab364e86c21ab99cf07a38f61a90ebcc3f834b6111ff4,5,5,challenge,valid_core_candidate,challenge,I_00001082_00001095_F05
IMP_00001082_00001095_F06,plain_roll_next_subject,sd300c,5,00001082,6,00001095,6,left,thumb,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001082_plain_2000_12.png,sd300c/images/2000/png/roll/00001095_roll_2000_06.png,b9f95d5fbcf671247c41ea1626a54641a8b4ca36834911567494d8bd38d6f2b8,cbc58c1e2f56a32a59d8a1ee771e4d9699f297bfe80e72779856ee114a3cd16e,12,6,valid_core_candidate,valid_core_candidate,valid,I_00001082_00001095_F06
IMP_00001082_00001095_F07,plain_roll_next_subject,sd300c,5,00001082,6,00001095,7,left,index,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001082_plain_2000_07.png,sd300c/images/2000/png/roll/00001095_roll_2000_07.png,b5690ec8f8fbae055bd6341b1f14b54fca0b320e029965217273177d25eaa483,db4d0e7aa3b0d99071ed1c0e53c983452d27a81546dab2054561901c10a8d6c3,7,7,valid_core_candidate,valid_core_candidate,valid,I_00001082_00001095_F07
IMP_00001082_00001095_F08,plain_roll_next_subject,sd300c,5,00001082,6,00001095,8,left,middle,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001082_plain_2000_08.png,sd300c/images/2000/png/roll/00001095_roll_2000_08.png,b8dc8546761484194afcc9dd5ed072b09d09a684fad40873bc5fe31fff4c9af3,f244459f0fc08af8609509da10ce796de9323c602c715236c0f0a12a5305e9d8,8,8,valid_core_candidate,valid_core_candidate,valid,I_00001082_00001095_F08
IMP_00001082_00001095_F09,plain_roll_next_subject,sd300c,5,00001082,6,00001095,9,left,ring,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001082_plain_2000_09.png,sd300c/images/2000/png/roll/00001095_roll_2000_09.png,228a20e2306764fd1c48b124a2b7b3517c3dd95aa4f5154bf03e0d6f4c4bcc6d,82d3597040cf37d23a0c18a6fe60247841f04c908f45711343254fa865450058,9,9,valid_core_candidate,valid_core_candidate,valid,I_00001082_00001095_F09
IMP_00001082_00001095_F10,plain_roll_next_subject,sd300c,5,00001082,6,00001095,10,left,little,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001082_plain_2000_10.png,sd300c/images/2000/png/roll/00001095_roll_2000_10.png,a511829aea2032027c85ad317658d28b4ff35e3dcabe5e2585208b31ec795246,d3722d8a0b74ca6738f75ff46f625e21c87e9017c022178b416189232ba31016,10,10,valid_core_candidate,valid_core_candidate,valid,I_00001082_00001095_F10
IMP_00001095_00001096_F01,plain_roll_next_subject,sd300c,6,00001095,7,00001096,1,right,thumb,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001095_plain_2000_11.png,sd300c/images/2000/png/roll/00001096_roll_2000_01.png,2bbd265a233b1f38158374fb084b098786681606ce378f6a50954e77a01667e7,2f140cd9fd4d97f4b37bff87c640b46a188f23ea898b87391fd6a9637083020b,11,1,valid_core_candidate,valid_core_candidate,valid,I_00001095_00001096_F01
IMP_00001095_00001096_F02,plain_roll_next_subject,sd300c,6,00001095,7,00001096,2,right,index,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001095_plain_2000_02.png,sd300c/images/2000/png/roll/00001096_roll_2000_02.png,efc54cd574a0497d4d860d4868d66eaa278cd3333972ac802def2f9bf381dc7c,e0d3b929d482d530ad386b7975dbf1a0bf027e363fb6a7222e42e96680e0589e,2,2,valid_core_candidate,valid_core_candidate,valid,I_00001095_00001096_F02
IMP_00001095_00001096_F03,plain_roll_next_subject,sd300c,6,00001095,7,00001096,3,right,middle,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001095_plain_2000_03.png,sd300c/images/2000/png/roll/00001096_roll_2000_03.png,2ff0f3bc910cdbf2d763774fea982dc99a83deb16fdbdcfbc54616b29397a021,ef8166829828f85623f7c2020cc7d3b8875c412f84672c6f7165f83cc27b46e6,3,3,valid_core_candidate,valid_core_candidate,valid,I_00001095_00001096_F03
IMP_00001095_00001096_F04,plain_roll_next_subject,sd300c,6,00001095,7,00001096,4,right,ring,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001095_plain_2000_04.png,sd300c/images/2000/png/roll/00001096_roll_2000_04.png,c86d69e0684fb708f62d17c81c937f4952a7085116166e5b3cc06e6abe0612bc,6c420b39b8f2733d69ed0d9836a012649cda547ae8d8116bf9c88ba3791a3ac5,4,4,valid_core_candidate,valid_core_candidate,valid,I_00001095_00001096_F04
IMP_00001095_00001096_F05,plain_roll_next_subject,sd300c,6,00001095,7,00001096,5,right,little,PLAIN,ROLL,2000,2000,sd300c/images/2000/png/plain/00001095_plain_2000_05.png,sd300c/images/2000/png/roll/00001096_roll_2000_05.png,7100956f9c23ede30d94fdb20d0397021796032507c455dcc26793ca5a56106d,8a6a8bf08444bfcd340579ab7904e87d47b9b9ec9d8c077e6a33150fb30f8eef,5,5,valid_core_candidate,valid_core_candidate,valid,I_00001095_00001096_F05
