pair_id,comparison_kind,dataset_release,subject_index_a,subject_id_a,subject_index_b,subject_id_b,canonical_finger,hand,finger_name,capture_type_a,capture_type_b,nominal_ppi_a,nominal_ppi_b,relative_path_a,relative_path_b,sha256_a,sha256_b,source_frgp_a,source_frgp_b,image_status_a,image_status_b,pair_status,source_pair_id
RSELF_00001018_F04,roll_self,sd300b,2,00001018,2,00001018,4,right,ring,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001018_roll_1000_04.png,sd300b/images/1000/png/roll/00001018_roll_1000_04.png,216578c014f9cb1b0a361ae8bd404c96e4d3064e208a1324c8661ee075354ba8,216578c014f9cb1b0a361ae8bd404c96e4d3064e208a1324c8661ee075354ba8,4,4,valid_core_candidate,valid_core_candidate,valid,G_00001018_F04
RSELF_00001018_F05,roll_self,sd300b,2,00001018,2,00001018,5,right,little,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001018_roll_1000_05.png,sd300b/images/1000/png/roll/00001018_roll_1000_05.png,aa2e13842d479426d89d62d7cb508473c2b4eb8dd5f7e682319d11d28c539011,aa2e13842d479426d89d62d7cb508473c2b4eb8dd5f7e682319d11d28c539011,5,5,valid_core_candidate,valid_core_candidate,valid,G_00001018_F05
RSELF_00001018_F06,roll_self,sd300b,2,00001018,2,00001018,6,left,thumb,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001018_roll_1000_06.png,sd300b/images/1000/png/roll/00001018_roll_1000_06.png,e31768e5f14e6a00cbeac41a1595e070e51ffc45b4d34af61be272b57434e2f3,e31768e5f14e6a00cbeac41a1595e070e51ffc45b4d34af61be272b57434e2f3,6,6,valid_core_candidate,valid_core_candidate,valid,G_00001018_F06
RSELF_00001018_F07,roll_self,sd300b,2,00001018,2,00001018,7,left,index,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001018_roll_1000_07.png,sd300b/images/1000/png/roll/00001018_roll_1000_07.png,35ebd43453efbf6e0989018618a00fce78b9046b6b6feb9ea3647ca56eb83b86,35ebd43453efbf6e0989018618a00fce78b9046b6b6feb9ea3647ca56eb83b86,7,7,valid_core_candidate,valid_core_candidate,valid,G_00001018_F07
RSELF_00001018_F08,roll_self,sd300b,2,00001018,2,00001018,8,left,middle,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001018_roll_1000_08.png,sd300b/images/1000/png/roll/00001018_roll_1000_08.png,27062abaffcdb794fe7072ebd015770b8a60da929fd2cea3f7c29b9509230618,27062abaffcdb794fe7072ebd015770b8a60da929fd2cea3f7c29b9509230618,8,8,valid_core_candidate,valid_core_candidate,valid,G_00001018_F08
RSELF_00001018_F09,roll_self,sd300b,2,00001018,2,00001018,9,left,ring,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001018_roll_1000_09.png,sd300b/images/1000/png/roll/00001018_roll_1000_09.png,9dc5dff7f4121cfa3bc96d4b2f6c74f4f22c027c82de47ce904693ddfb27036a,9dc5dff7f4121cfa3bc96d4b2f6c74f4f22c027c82de47ce904693ddfb27036a,9,9,valid_core_candidate,valid_core_candidate,valid,G_00001018_F09
RSELF_00001018_F10,roll_self,sd300b,2,00001018,2,00001018,10,left,little,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001018_roll_1000_10.png,sd300b/images/1000/png/roll/00001018_roll_1000_10.png,7045f4b4fe43f00a450b1b062003feec52a67a48ac6b120090cfde1faaeaf6a5,7045f4b4fe43f00a450b1b062003feec52a67a48ac6b120090cfde1faaeaf6a5,10,10,valid_core_candidate,valid_core_candidate,valid,G_00001018_F10
RSELF_00001020_F01,roll_self,sd300b,3,00001020,3,00001020,1,right,thumb,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001020_roll_1000_01.png,sd300b/images/1000/png/roll/00001020_roll_1000_01.png,886454642513b049cf498375b6e9a146a32a8113970a6136999de89a2180e367,886454642513b049cf498375b6e9a146a32a8113970a6136999de89a2180e367,1,1,valid_core_candidate,valid_core_candidate,valid,G_00001020_F01
RSELF_00001020_F02,roll_self,sd300b,3,00001020,3,00001020,2,right,index,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001020_roll_1000_02.png,sd300b/images/1000/png/roll/00001020_roll_1000_02.png,1e45cf64a7f1130ae65004239b236628a397812c93ee8c185a9e111575b4ad08,1e45cf64a7f1130ae65004239b236628a397812c93ee8c185a9e111575b4ad08,2,2,valid_core_candidate,valid_core_candidate,valid,G_00001020_F02
RSELF_00001020_F03,roll_self,sd300b,3,00001020,3,00001020,3,right,middle,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001020_roll_1000_03.png,sd300b/images/1000/png/roll/00001020_roll_1000_03.png,2c6a9b350cf16058dda19ca71993f00abe1bb9c16d0ec86d7635ed2202c3487c,2c6a9b350cf16058dda19ca71993f00abe1bb9c16d0ec86d7635ed2202c3487c,3,3,valid_core_candidate,valid_core_candidate,valid,G_00001020_F03
RSELF_00001020_F04,roll_self,sd300b,3,00001020,3,00001020,4,right,ring,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001020_roll_1000_04.png,sd300b/images/1000/png/roll/00001020_roll_1000_04.png,9ce0db61272d7a11629d026e7789bb3ac93ceba831c4f89b56a21a3f26582d93,9ce0db61272d7a11629d026e7789bb3ac93ceba831c4f89b56a21a3f26582d93,4,4,valid_core_candidate,valid_core_candidate,valid,G_00001020_F04
RSELF_00001020_F05,roll_self,sd300b,3,00001020,3,00001020,5,right,little,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001020_roll_1000_05.png,sd300b/images/1000/png/roll/00001020_roll_1000_05.png,6e62a4934748fc0cf85057a37961b0740c03f5964671a18a8f3ea614cb9b97e9,6e62a4934748fc0cf85057a37961b0740c03f5964671a18a8f3ea614cb9b97e9,5,5,valid_core_candidate,valid_core_candidate,valid,G_00001020_F05
RSELF_00001020_F06,roll_self,sd300b,3,00001020,3,00001020,6,left,thumb,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001020_roll_1000_06.png,sd300b/images/1000/png/roll/00001020_roll_1000_06.png,33106ea1d9cb672ee15ed30d0442825d24d7594c4fecc2d1b5cb6c8108cd11c4,33106ea1d9cb672ee15ed30d0442825d24d7594c4fecc2d1b5cb6c8108cd11c4,6,6,valid_core_candidate,valid_core_candidate,valid,G_00001020_F06
RSELF_00001020_F07,roll_self,sd300b,3,00001020,3,00001020,7,left,index,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001020_roll_1000_07.png,sd300b/images/1000/png/roll/00001020_roll_1000_07.png,2be90c6c06c290bbce743a3ee01e08560f44a6e7cdf02d031aec924ee8a05b40,2be90c6c06c290bbce743a3ee01e08560f44a6e7cdf02d031aec924ee8a05b40,7,7,valid_core_candidate,valid_core_candidate,valid,G_00001020_F07
RSELF_00001020_F08,roll_self,sd300b,3,00001020,3,00001020,8,left,middle,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001020_roll_1000_08.png,sd300b/images/1000/png/roll/00001020_roll_1000_08.png,f4c4006675bd0e74568710d8801517f029962f5310ba9670e07e1f1f9bde59c4,f4c4006675bd0e74568710d8801517f029962f5310ba9670e07e1f1f9bde59c4,8,8,valid_core_candidate,valid_core_candidate,valid,G_00001020_F08
RSELF_00001020_F09,roll_self,sd300b,3,00001020,3,00001020,9,left,ring,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001020_roll_1000_09.png,sd300b/images/1000/png/roll/00001020_roll_1000_09.png,5c99d342e7a7eb6c778be544bee3afb884d6485fe98942569a8b8fce34b643b3,5c99d342e7a7eb6c778be544bee3afb884d6485fe98942569a8b8fce34b643b3,9,9,valid_core_candidate,valid_core_candidate,valid,G_00001020_F09
RSELF_00001020_F10,roll_self,sd300b,3,00001020,3,00001020,10,left,little,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001020_roll_1000_10.png,sd300b/images/1000/png/roll/00001020_roll_1000_10.png,a82061d859b6d751aabbe860e2e0dca6046e81a4e53a0a368c141b99ae572e46,a82061d859b6d751aabbe860e2e0dca6046e81a4e53a0a368c141b99ae572e46,10,10,valid_core_candidate,valid_core_candidate,valid,G_00001020_F10
RSELF_00001054_F01,roll_self,sd300b,4,00001054,4,00001054,1,right,thumb,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001054_roll_1000_01.png,sd300b/images/1000/png/roll/00001054_roll_1000_01.png,052411cf4d7af792446dc3aa6c8d33b3fb283fa657725ea71864d1bfb21a5a18,052411cf4d7af792446dc3aa6c8d33b3fb283fa657725ea71864d1bfb21a5a18,1,1,valid_core_candidate,valid_core_candidate,valid,G_00001054_F01
RSELF_00001054_F02,roll_self,sd300b,4,00001054,4,00001054,2,right,index,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001054_roll_1000_02.png,sd300b/images/1000/png/roll/00001054_roll_1000_02.png,fe699d422329f5febe39d2305a30c1e10c1b5d2f53324364fa258005b0190865,fe699d422329f5febe39d2305a30c1e10c1b5d2f53324364fa258005b0190865,2,2,valid_core_candidate,valid_core_candidate,valid,G_00001054_F02
RSELF_00001054_F03,roll_self,sd300b,4,00001054,4,00001054,3,right,middle,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001054_roll_1000_03.png,sd300b/images/1000/png/roll/00001054_roll_1000_03.png,5802a0d6c89f8c33b2479e4d0e7629c36463ceb2c5c9290dc5b606503c7b875a,5802a0d6c89f8c33b2479e4d0e7629c36463ceb2c5c9290dc5b606503c7b875a,3,3,valid_core_candidate,valid_core_candidate,valid,G_00001054_F03
RSELF_00001054_F04,roll_self,sd300b,4,00001054,4,00001054,4,right,ring,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001054_roll_1000_04.png,sd300b/images/1000/png/roll/00001054_roll_1000_04.png,19c8074956eaa34c3d1c8dcae0b920c85563af48270d0a349ffa4f7038c648cd,19c8074956eaa34c3d1c8dcae0b920c85563af48270d0a349ffa4f7038c648cd,4,4,valid_core_candidate,valid_core_candidate,valid,G_00001054_F04
RSELF_00001054_F05,roll_self,sd300b,4,00001054,4,00001054,5,right,little,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001054_roll_1000_05.png,sd300b/images/1000/png/roll/00001054_roll_1000_05.png,979b283d06cdc2d9993ff4304ab8f391be4d75a8660efeb75c80818c3325ce65,979b283d06cdc2d9993ff4304ab8f391be4d75a8660efeb75c80818c3325ce65,5,5,valid_core_candidate,valid_core_candidate,valid,G_00001054_F05
RSELF_00001054_F06,roll_self,sd300b,4,00001054,4,00001054,6,left,thumb,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001054_roll_1000_06.png,sd300b/images/1000/png/roll/00001054_roll_1000_06.png,0ce2f4cae80b066a45db69e27d337e3bc93735a545b3aa0fdbd33ec8262aaa42,0ce2f4cae80b066a45db69e27d337e3bc93735a545b3aa0fdbd33ec8262aaa42,6,6,valid_core_candidate,valid_core_candidate,valid,G_00001054_F06
RSELF_00001054_F07,roll_self,sd300b,4,00001054,4,00001054,7,left,index,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001054_roll_1000_07.png,sd300b/images/1000/png/roll/00001054_roll_1000_07.png,61b8c34dba6999cc035b202180b2444405b4df6ef7e1ab2d5c401e7ac3efd770,61b8c34dba6999cc035b202180b2444405b4df6ef7e1ab2d5c401e7ac3efd770,7,7,valid_core_candidate,valid_core_candidate,challenge,G_00001054_F07
RSELF_00001054_F08,roll_self,sd300b,4,00001054,4,00001054,8,left,middle,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001054_roll_1000_08.png,sd300b/images/1000/png/roll/00001054_roll_1000_08.png,7c20849ad29ddcfbca1a42eb47116abeff2c6c06d43be40703f9e45e729429c0,7c20849ad29ddcfbca1a42eb47116abeff2c6c06d43be40703f9e45e729429c0,8,8,valid_core_candidate,valid_core_candidate,valid,G_00001054_F08
RSELF_00001054_F09,roll_self,sd300b,4,00001054,4,00001054,9,left,ring,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001054_roll_1000_09.png,sd300b/images/1000/png/roll/00001054_roll_1000_09.png,30e03a3c837c2e53970890de649f8830e6b6333cbd5fc9cef406205cf797177d,30e03a3c837c2e53970890de649f8830e6b6333cbd5fc9cef406205cf797177d,9,9,valid_core_candidate,valid_core_candidate,valid,G_00001054_F09
RSELF_00001054_F10,roll_self,sd300b,4,00001054,4,00001054,10,left,little,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001054_roll_1000_10.png,sd300b/images/1000/png/roll/00001054_roll_1000_10.png,a810c33bc44e550bc2c7ff7c30d9f3ca28752e8e601c8d87398dc62a111f0a82,a810c33bc44e550bc2c7ff7c30d9f3ca28752e8e601c8d87398dc62a111f0a82,10,10,valid_core_candidate,valid_core_candidate,valid,G_00001054_F10
RSELF_00001082_F01,roll_self,sd300b,5,00001082,5,00001082,1,right,thumb,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001082_roll_1000_01.png,sd300b/images/1000/png/roll/00001082_roll_1000_01.png,24189412f488571476400b0131f763fced9cc6162e7469f46d2bdb83f720f0e7,24189412f488571476400b0131f763fced9cc6162e7469f46d2bdb83f720f0e7,1,1,valid_core_candidate,valid_core_candidate,valid,G_00001082_F01
RSELF_00001082_F02,roll_self,sd300b,5,00001082,5,00001082,2,right,index,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001082_roll_1000_02.png,sd300b/images/1000/png/roll/00001082_roll_1000_02.png,4b4956622151be5b7759e619ef9934d96594ceecdb26b092ad5026b28e46e0ab,4b4956622151be5b7759e619ef9934d96594ceecdb26b092ad5026b28e46e0ab,2,2,valid_core_candidate,valid_core_candidate,valid,G_00001082_F02
RSELF_00001082_F03,roll_self,sd300b,5,00001082,5,00001082,3,right,middle,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001082_roll_1000_03.png,sd300b/images/1000/png/roll/00001082_roll_1000_03.png,2af63c0b7ff8853b1215bcf0170ef132a8eda80c03d4430e24bc1dae742acf63,2af63c0b7ff8853b1215bcf0170ef132a8eda80c03d4430e24bc1dae742acf63,3,3,valid_core_candidate,valid_core_candidate,valid,G_00001082_F03
RSELF_00001082_F04,roll_self,sd300b,5,00001082,5,00001082,4,right,ring,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001082_roll_1000_04.png,sd300b/images/1000/png/roll/00001082_roll_1000_04.png,e567338f67f310fe8bcd3ed4272aeed8f2d2ae2ddb3f7b080ab2be08496f3881,e567338f67f310fe8bcd3ed4272aeed8f2d2ae2ddb3f7b080ab2be08496f3881,4,4,valid_core_candidate,valid_core_candidate,valid,G_00001082_F04
RSELF_00001082_F05,roll_self,sd300b,5,00001082,5,00001082,5,right,little,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001082_roll_1000_05.png,sd300b/images/1000/png/roll/00001082_roll_1000_05.png,a7dc7bef379625ece1b03cf5091eaa664408ed7ce23f7c26473b9abeb9dafda8,a7dc7bef379625ece1b03cf5091eaa664408ed7ce23f7c26473b9abeb9dafda8,5,5,valid_core_candidate,valid_core_candidate,challenge,G_00001082_F05
RSELF_00001082_F06,roll_self,sd300b,5,00001082,5,00001082,6,left,thumb,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001082_roll_1000_06.png,sd300b/images/1000/png/roll/00001082_roll_1000_06.png,4729fa95a5b4e4408f952fa07ed7f80d4c2b97141f5503c05284a836a1bb8b5e,4729fa95a5b4e4408f952fa07ed7f80d4c2b97141f5503c05284a836a1bb8b5e,6,6,valid_core_candidate,valid_core_candidate,valid,G_00001082_F06
RSELF_00001082_F07,roll_self,sd300b,5,00001082,5,00001082,7,left,index,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001082_roll_1000_07.png,sd300b/images/1000/png/roll/00001082_roll_1000_07.png,dd7fe358506eaa42b398a7ae7888cf9654eee25ec92bd7fa32c78719dc9ded20,dd7fe358506eaa42b398a7ae7888cf9654eee25ec92bd7fa32c78719dc9ded20,7,7,valid_core_candidate,valid_core_candidate,valid,G_00001082_F07
RSELF_00001082_F08,roll_self,sd300b,5,00001082,5,00001082,8,left,middle,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001082_roll_1000_08.png,sd300b/images/1000/png/roll/00001082_roll_1000_08.png,079b77c8331af2f235570243f29c76105d7ef203461f615650a5050ac4816d60,079b77c8331af2f235570243f29c76105d7ef203461f615650a5050ac4816d60,8,8,valid_core_candidate,valid_core_candidate,valid,G_00001082_F08
RSELF_00001082_F09,roll_self,sd300b,5,00001082,5,00001082,9,left,ring,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001082_roll_1000_09.png,sd300b/images/1000/png/roll/00001082_roll_1000_09.png,0a5a8a8e28590ba13a60873d6fb00646d02334bec402251671e6a7227b21b406,0a5a8a8e28590ba13a60873d6fb00646d02334bec402251671e6a7227b21b406,9,9,valid_core_candidate,valid_core_candidate,valid,G_00001082_F09
RSELF_00001082_F10,roll_self,sd300b,5,00001082,5,00001082,10,left,little,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001082_roll_1000_10.png,sd300b/images/1000/png/roll/00001082_roll_1000_10.png,18fa3c613436d7601ec833b653552ab4b8f7e12626c70ace34ec40e8b2ea55a4,18fa3c613436d7601ec833b653552ab4b8f7e12626c70ace34ec40e8b2ea55a4,10,10,valid_core_candidate,valid_core_candidate,valid,G_00001082_F10
RSELF_00001095_F01,roll_self,sd300b,6,00001095,6,00001095,1,right,thumb,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001095_roll_1000_01.png,sd300b/images/1000/png/roll/00001095_roll_1000_01.png,3f76bb8356942706a234c7fcff3e5ebb5a3de8700aa53ddf42b45332cb02f42f,3f76bb8356942706a234c7fcff3e5ebb5a3de8700aa53ddf42b45332cb02f42f,1,1,valid_core_candidate,valid_core_candidate,valid,G_00001095_F01
RSELF_00001095_F02,roll_self,sd300b,6,00001095,6,00001095,2,right,index,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001095_roll_1000_02.png,sd300b/images/1000/png/roll/00001095_roll_1000_02.png,41f0df8323bd1165f1189483ff36500e0ffe973234b58707d777dc55a2f26f58,41f0df8323bd1165f1189483ff36500e0ffe973234b58707d777dc55a2f26f58,2,2,valid_core_candidate,valid_core_candidate,valid,G_00001095_F02
RSELF_00001095_F03,roll_self,sd300b,6,00001095,6,00001095,3,right,middle,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001095_roll_1000_03.png,sd300b/images/1000/png/roll/00001095_roll_1000_03.png,21116af1ed9c8ed6888e626360a28676c5f286223d43cd68cdf3da5f01e00460,21116af1ed9c8ed6888e626360a28676c5f286223d43cd68cdf3da5f01e00460,3,3,valid_core_candidate,valid_core_candidate,valid,G_00001095_F03
RSELF_00001095_F04,roll_self,sd300b,6,00001095,6,00001095,4,right,ring,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001095_roll_1000_04.png,sd300b/images/1000/png/roll/00001095_roll_1000_04.png,63e9a477313b75a01f8b6e98978f21896c008940c395ed7f48c213da3d21dc8c,63e9a477313b75a01f8b6e98978f21896c008940c395ed7f48c213da3d21dc8c,4,4,valid_core_candidate,valid_core_candidate,valid,G_00001095_F04
RSELF_00001095_F05,roll_self,sd300b,6,00001095,6,00001095,5,right,little,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001095_roll_1000_05.png,sd300b/images/1000/png/roll/00001095_roll_1000_05.png,3231705b3f01ce43051357260ed6c122b6f23b55ebed3dda55a046aa3475e35f,3231705b3f01ce43051357260ed6c122b6f23b55ebed3dda55a046aa3475e35f,5,5,valid_core_candidate,valid_core_candidate,valid,G_00001095_F05
RSELF_00001095_F06,roll_self,sd300b,6,00001095,6,00001095,6,left,thumb,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001095_roll_1000_06.png,sd300b/images/1000/png/roll/00001095_roll_1000_06.png,acdceae8f27ab26a5b399fc10e17f4a91a8cea8c640c0d0887ee5247ae4e9c14,acdceae8f27ab26a5b399fc10e17f4a91a8cea8c640c0d0887ee5247ae4e9c14,6,6,valid_core_candidate,valid_core_candidate,valid,G_00001095_F06
RSELF_00001095_F07,roll_self,sd300b,6,00001095,6,00001095,7,left,index,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001095_roll_1000_07.png,sd300b/images/1000/png/roll/00001095_roll_1000_07.png,47691791b91d66a98e6c98255a33ca2988a5f31ca15a2a1b3da125600718aa31,47691791b91d66a98e6c98255a33ca2988a5f31ca15a2a1b3da125600718aa31,7,7,valid_core_candidate,valid_core_candidate,valid,G_00001095_F07
RSELF_00001095_F08,roll_self,sd300b,6,00001095,6,00001095,8,left,middle,ROLL,ROLL,1000,1000,sd300b/images/1000/png/roll/00001095_roll_1000_08.png,sd300b/images/1000/png/roll/00001095_roll_1000_08.png,ee46f39bcba0afe40e76ade80430606cbe1582c77dcf5ec2dbbdada7a0e703ec,ee46f39bcba0afe40e76ade80430606cbe1582c77dcf5ec2dbbdada7a0e703ec,8,8,valid_core_candidate,valid_core_candidate,valid,G_00001095_F08
