pair_id,comparison_kind,dataset_release,subject_index_a,subject_id_a,subject_index_b,subject_id_b,canonical_finger,hand,finger_name,capture_type_a,capture_type_b,nominal_ppi_a,nominal_ppi_b,relative_path_a,relative_path_b,sha256_a,sha256_b,source_frgp_a,source_frgp_b,image_status_a,image_status_b,pair_status,source_pair_id
PSELF_00001018_F01,plain_self,sd300b,2,00001018,2,00001018,1,right,thumb,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001018_plain_1000_11.png,sd300b/images/1000/png/plain/00001018_plain_1000_11.png,323065e994496fe6644fb79d3845173e47e8fd6fd6f8006803f22114f7376c33,323065e994496fe6644fb79d3845173e47e8fd6fd6f8006803f22114f7376c33,11,11,valid_core_candidate,valid_core_candidate,valid,G_00001018_F01
PSELF_00001018_F02,plain_self,sd300b,2,00001018,2,00001018,2,right,index,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001018_plain_1000_02.png,sd300b/images/1000/png/plain/00001018_plain_1000_02.png,8f614df5fa9aae430b49348faa3a841f10bd091bb27d80ed3b711bddd359734d,8f614df5fa9aae430b49348faa3a841f10bd091bb27d80ed3b711bddd359734d,2,2,valid_core_candidate,valid_core_candidate,valid,G_00001018_F02
PSELF_00001018_F03,plain_self,sd300b,2,00001018,2,00001018,3,right,middle,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001018_plain_1000_03.png,sd300b/images/1000/png/plain/00001018_plain_1000_03.png,1ed96ff517b2ee9e74e9960b05e76824b34a4081354c9388cbe787fdcdf5a611,1ed96ff517b2ee9e74e9960b05e76824b34a4081354c9388cbe787fdcdf5a611,3,3,valid_core_candidate,valid_core_candidate,valid,G_00001018_F03
PSELF_00001018_F04,plain_self,sd300b,2,00001018,2,00001018,4,right,ring,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001018_plain_1000_04.png,sd300b/images/1000/png/plain/00001018_plain_1000_04.png,c2b54bfd26d95ba6f43f217d2c57eb3e4f7a62874966f009f34d60e473ed8d0c,c2b54bfd26d95ba6f43f217d2c57eb3e4f7a62874966f009f34d60e473ed8d0c,4,4,valid_core_candidate,valid_core_candidate,valid,G_00001018_F04
PSELF_00001018_F05,plain_self,sd300b,2,00001018,2,00001018,5,right,little,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001018_plain_1000_05.png,sd300b/images/1000/png/plain/00001018_plain_1000_05.png,4511857b7da8040b704d6c15e0444062980f56273d89c16f85dd1e6e2aef81ee,4511857b7da8040b704d6c15e0444062980f56273d89c16f85dd1e6e2aef81ee,5,5,valid_core_candidate,valid_core_candidate,valid,G_00001018_F05
PSELF_00001018_F06,plain_self,sd300b,2,00001018,2,00001018,6,left,thumb,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001018_plain_1000_12.png,sd300b/images/1000/png/plain/00001018_plain_1000_12.png,375af1ca7cdcf41cbd655a83ba269d452f0797f8465a2c400401f337f549f2fa,375af1ca7cdcf41cbd655a83ba269d452f0797f8465a2c400401f337f549f2fa,12,12,valid_core_candidate,valid_core_candidate,valid,G_00001018_F06
PSELF_00001018_F07,plain_self,sd300b,2,00001018,2,00001018,7,left,index,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001018_plain_1000_07.png,sd300b/images/1000/png/plain/00001018_plain_1000_07.png,4c42bd3b313e5f25d15aeb8b717a1aa11e19e1b409cdb1beed7091f3b2844054,4c42bd3b313e5f25d15aeb8b717a1aa11e19e1b409cdb1beed7091f3b2844054,7,7,valid_core_candidate,valid_core_candidate,valid,G_00001018_F07
PSELF_00001018_F08,plain_self,sd300b,2,00001018,2,00001018,8,left,middle,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001018_plain_1000_08.png,sd300b/images/1000/png/plain/00001018_plain_1000_08.png,a29d85b2836f23430caa82153314f58c882b1cfe0a5df1f1b61d143f822faab6,a29d85b2836f23430caa82153314f58c882b1cfe0a5df1f1b61d143f822faab6,8,8,valid_core_candidate,valid_core_candidate,valid,G_00001018_F08
PSELF_00001018_F09,plain_self,sd300b,2,00001018,2,00001018,9,left,ring,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001018_plain_1000_09.png,sd300b/images/1000/png/plain/00001018_plain_1000_09.png,aec6e5a92a4a3bd57252f65974edf11ca8b6948ee2fcf33df6038e2c2c471cde,aec6e5a92a4a3bd57252f65974edf11ca8b6948ee2fcf33df6038e2c2c471cde,9,9,valid_core_candidate,valid_core_candidate,valid,G_00001018_F09
PSELF_00001018_F10,plain_self,sd300b,2,00001018,2,00001018,10,left,little,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001018_plain_1000_10.png,sd300b/images/1000/png/plain/00001018_plain_1000_10.png,1467bd1140b16f7fcdd65c48b0860e3a71ba98bc99ee0eff1cac0023bbb4c23b,1467bd1140b16f7fcdd65c48b0860e3a71ba98bc99ee0eff1cac0023bbb4c23b,10,10,valid_core_candidate,valid_core_candidate,valid,G_00001018_F10
PSELF_00001020_F01,plain_self,sd300b,3,00001020,3,00001020,1,right,thumb,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001020_plain_1000_11.png,sd300b/images/1000/png/plain/00001020_plain_1000_11.png,a93334f27e82a96998d38fd1f2eabea6507230177264abd80ede56e4211e9b20,a93334f27e82a96998d38fd1f2eabea6507230177264abd80ede56e4211e9b20,11,11,valid_core_candidate,valid_core_candidate,valid,G_00001020_F01
PSELF_00001020_F02,plain_self,sd300b,3,00001020,3,00001020,2,right,index,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001020_plain_1000_02.png,sd300b/images/1000/png/plain/00001020_plain_1000_02.png,76dd6fe27539784aca409a4bae6ab117f5ab4f5f1fe368d3475afe873912772d,76dd6fe27539784aca409a4bae6ab117f5ab4f5f1fe368d3475afe873912772d,2,2,valid_core_candidate,valid_core_candidate,valid,G_00001020_F02
PSELF_00001020_F03,plain_self,sd300b,3,00001020,3,00001020,3,right,middle,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001020_plain_1000_03.png,sd300b/images/1000/png/plain/00001020_plain_1000_03.png,8d0edae8049b9ef5f49f92a1e8991f92c635dff5d57074614d9c7b2798c460da,8d0edae8049b9ef5f49f92a1e8991f92c635dff5d57074614d9c7b2798c460da,3,3,valid_core_candidate,valid_core_candidate,valid,G_00001020_F03
PSELF_00001020_F04,plain_self,sd300b,3,00001020,3,00001020,4,right,ring,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001020_plain_1000_04.png,sd300b/images/1000/png/plain/00001020_plain_1000_04.png,a45aa5def4667806f87ecb90560c4f8c284de2998da8a9954987816c218308c1,a45aa5def4667806f87ecb90560c4f8c284de2998da8a9954987816c218308c1,4,4,valid_core_candidate,valid_core_candidate,valid,G_00001020_F04
PSELF_00001020_F05,plain_self,sd300b,3,00001020,3,00001020,5,right,little,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001020_plain_1000_05.png,sd300b/images/1000/png/plain/00001020_plain_1000_05.png,fa4af4689fa33c82c8dd0dae6519bdecde5b464fb72582de40f0ebf9221f99d0,fa4af4689fa33c82c8dd0dae6519bdecde5b464fb72582de40f0ebf9221f99d0,5,5,valid_core_candidate,valid_core_candidate,valid,G_00001020_F05
PSELF_00001020_F06,plain_self,sd300b,3,00001020,3,00001020,6,left,thumb,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001020_plain_1000_12.png,sd300b/images/1000/png/plain/00001020_plain_1000_12.png,5f6842858e9f62125bb97a34876f5658c09129b4e3a3ed15323d2cc06d287231,5f6842858e9f62125bb97a34876f5658c09129b4e3a3ed15323d2cc06d287231,12,12,valid_core_candidate,valid_core_candidate,valid,G_00001020_F06
PSELF_00001020_F07,plain_self,sd300b,3,00001020,3,00001020,7,left,index,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001020_plain_1000_07.png,sd300b/images/1000/png/plain/00001020_plain_1000_07.png,1f9fad417431c58ad28b412ae7b49312cd6b63725c4a0a974be671edef3b94ca,1f9fad417431c58ad28b412ae7b49312cd6b63725c4a0a974be671edef3b94ca,7,7,valid_core_candidate,valid_core_candidate,valid,G_00001020_F07
PSELF_00001020_F08,plain_self,sd300b,3,00001020,3,00001020,8,left,middle,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001020_plain_1000_08.png,sd300b/images/1000/png/plain/00001020_plain_1000_08.png,d06a11c9b5c43d21ed3303b91c8d33984b344222c6aea84975d11095b192e265,d06a11c9b5c43d21ed3303b91c8d33984b344222c6aea84975d11095b192e265,8,8,valid_core_candidate,valid_core_candidate,valid,G_00001020_F08
PSELF_00001020_F09,plain_self,sd300b,3,00001020,3,00001020,9,left,ring,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001020_plain_1000_09.png,sd300b/images/1000/png/plain/00001020_plain_1000_09.png,8013f8b87dc95fe66aa5e5264fe7d4b7476174285711b29404e4c01e5ed9d18f,8013f8b87dc95fe66aa5e5264fe7d4b7476174285711b29404e4c01e5ed9d18f,9,9,valid_core_candidate,valid_core_candidate,valid,G_00001020_F09
PSELF_00001020_F10,plain_self,sd300b,3,00001020,3,00001020,10,left,little,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001020_plain_1000_10.png,sd300b/images/1000/png/plain/00001020_plain_1000_10.png,23e63548e1f72270a7ea159fff123eb50cde0c8841ef58bd9111d11abf59175a,23e63548e1f72270a7ea159fff123eb50cde0c8841ef58bd9111d11abf59175a,10,10,valid_core_candidate,valid_core_candidate,valid,G_00001020_F10
PSELF_00001054_F01,plain_self,sd300b,4,00001054,4,00001054,1,right,thumb,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001054_plain_1000_11.png,sd300b/images/1000/png/plain/00001054_plain_1000_11.png,26700d06c63a6a638594bdc2de95a0ecf3360bba9545584d488e54c8cb52be71,26700d06c63a6a638594bdc2de95a0ecf3360bba9545584d488e54c8cb52be71,11,11,valid_core_candidate,valid_core_candidate,valid,G_00001054_F01
PSELF_00001054_F02,plain_self,sd300b,4,00001054,4,00001054,2,right,index,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001054_plain_1000_02.png,sd300b/images/1000/png/plain/00001054_plain_1000_02.png,034dd7dc2847f68370e5fcaed36b3f6761f441b1dc09d3db92cc2d22bc29c191,034dd7dc2847f68370e5fcaed36b3f6761f441b1dc09d3db92cc2d22bc29c191,2,2,valid_core_candidate,valid_core_candidate,valid,G_00001054_F02
PSELF_00001054_F03,plain_self,sd300b,4,00001054,4,00001054,3,right,middle,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001054_plain_1000_03.png,sd300b/images/1000/png/plain/00001054_plain_1000_03.png,6197ca0c5243513968605a428d848720a7a0f238d422660a802de739a51d088f,6197ca0c5243513968605a428d848720a7a0f238d422660a802de739a51d088f,3,3,valid_core_candidate,valid_core_candidate,valid,G_00001054_F03
PSELF_00001054_F04,plain_self,sd300b,4,00001054,4,00001054,4,right,ring,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001054_plain_1000_04.png,sd300b/images/1000/png/plain/00001054_plain_1000_04.png,9cc3161138c0bb6994adf85ea5c2543c3a4ff774f05161e614445e0f6a598a57,9cc3161138c0bb6994adf85ea5c2543c3a4ff774f05161e614445e0f6a598a57,4,4,valid_core_candidate,valid_core_candidate,valid,G_00001054_F04
PSELF_00001054_F05,plain_self,sd300b,4,00001054,4,00001054,5,right,little,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001054_plain_1000_05.png,sd300b/images/1000/png/plain/00001054_plain_1000_05.png,24bc47f9f0bc1b7afbd05a5e665869c2f84cca4c75c71b6766d8928730f0cf69,24bc47f9f0bc1b7afbd05a5e665869c2f84cca4c75c71b6766d8928730f0cf69,5,5,valid_core_candidate,valid_core_candidate,valid,G_00001054_F05
PSELF_00001054_F06,plain_self,sd300b,4,00001054,4,00001054,6,left,thumb,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001054_plain_1000_12.png,sd300b/images/1000/png/plain/00001054_plain_1000_12.png,7433a2e260a932c0f33488d2246aa9e5b63140416f273484251becb6e644c9eb,7433a2e260a932c0f33488d2246aa9e5b63140416f273484251becb6e644c9eb,12,12,valid_core_candidate,valid_core_candidate,valid,G_00001054_F06
PSELF_00001054_F07,plain_self,sd300b,4,00001054,4,00001054,7,left,index,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001054_plain_1000_07.png,sd300b/images/1000/png/plain/00001054_plain_1000_07.png,bc9bb058cf70cd23869555cd3909856dd625e2e3c6623cb8d2d4a1283abff185,bc9bb058cf70cd23869555cd3909856dd625e2e3c6623cb8d2d4a1283abff185,7,7,challenge,challenge,challenge,G_00001054_F07
PSELF_00001054_F08,plain_self,sd300b,4,00001054,4,00001054,8,left,middle,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001054_plain_1000_08.png,sd300b/images/1000/png/plain/00001054_plain_1000_08.png,0340986725e4f2036ad51147318f43e67c8c3bb10aa2b01dbdfb1e4f2775b969,0340986725e4f2036ad51147318f43e67c8c3bb10aa2b01dbdfb1e4f2775b969,8,8,valid_core_candidate,valid_core_candidate,valid,G_00001054_F08
PSELF_00001054_F09,plain_self,sd300b,4,00001054,4,00001054,9,left,ring,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001054_plain_1000_09.png,sd300b/images/1000/png/plain/00001054_plain_1000_09.png,958241727a829c44177e55d1aeca64482163c9ef48d75ca5e6db460118efc7bf,958241727a829c44177e55d1aeca64482163c9ef48d75ca5e6db460118efc7bf,9,9,valid_core_candidate,valid_core_candidate,valid,G_00001054_F09
PSELF_00001054_F10,plain_self,sd300b,4,00001054,4,00001054,10,left,little,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001054_plain_1000_10.png,sd300b/images/1000/png/plain/00001054_plain_1000_10.png,c25bde561f58f16e91fb038a2a7cc5463c8f084ac8897b18ece5f4215c83230c,c25bde561f58f16e91fb038a2a7cc5463c8f084ac8897b18ece5f4215c83230c,10,10,valid_core_candidate,valid_core_candidate,valid,G_00001054_F10
PSELF_00001082_F01,plain_self,sd300b,5,00001082,5,00001082,1,right,thumb,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001082_plain_1000_11.png,sd300b/images/1000/png/plain/00001082_plain_1000_11.png,6d10abe1d56f0aadcd2c559efa220266f513a415a7c2b16cf0b8dd38f20ea6dc,6d10abe1d56f0aadcd2c559efa220266f513a415a7c2b16cf0b8dd38f20ea6dc,11,11,valid_core_candidate,valid_core_candidate,valid,G_00001082_F01
PSELF_00001082_F02,plain_self,sd300b,5,00001082,5,00001082,2,right,index,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001082_plain_1000_02.png,sd300b/images/1000/png/plain/00001082_plain_1000_02.png,d115b88bad55a6c5477235bd3e70bbd7cc8395c5d2f60e82a9ec9e9aa3a7fe09,d115b88bad55a6c5477235bd3e70bbd7cc8395c5d2f60e82a9ec9e9aa3a7fe09,2,2,valid_core_candidate,valid_core_candidate,valid,G_00001082_F02
PSELF_00001082_F03,plain_self,sd300b,5,00001082,5,00001082,3,right,middle,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001082_plain_1000_03.png,sd300b/images/1000/png/plain/00001082_plain_1000_03.png,be384908b08a8554250e529324a7afcdacdeff80dc2dbcd4fc1c2c4696bc078c,be384908b08a8554250e529324a7afcdacdeff80dc2dbcd4fc1c2c4696bc078c,3,3,valid_core_candidate,valid_core_candidate,valid,G_00001082_F03
PSELF_00001082_F04,plain_self,sd300b,5,00001082,5,00001082,4,right,ring,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001082_plain_1000_04.png,sd300b/images/1000/png/plain/00001082_plain_1000_04.png,6e44bd32ecde00ee7a39f2360668a004bf8c4ff8a4254ddb4be96acd32671e97,6e44bd32ecde00ee7a39f2360668a004bf8c4ff8a4254ddb4be96acd32671e97,4,4,valid_core_candidate,valid_core_candidate,valid,G_00001082_F04
PSELF_00001082_F05,plain_self,sd300b,5,00001082,5,00001082,5,right,little,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001082_plain_1000_05.png,sd300b/images/1000/png/plain/00001082_plain_1000_05.png,b00b7b1a1843de4e67f4a0f2bd1c4a9b9464faabd78739b8c03c7c30c19f13e0,b00b7b1a1843de4e67f4a0f2bd1c4a9b9464faabd78739b8c03c7c30c19f13e0,5,5,challenge,challenge,challenge,G_00001082_F05
PSELF_00001082_F06,plain_self,sd300b,5,00001082,5,00001082,6,left,thumb,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001082_plain_1000_12.png,sd300b/images/1000/png/plain/00001082_plain_1000_12.png,ab9c50a8c6f61591e74435ad74d96b9abbcaefa81bccfd8601523771de401853,ab9c50a8c6f61591e74435ad74d96b9abbcaefa81bccfd8601523771de401853,12,12,valid_core_candidate,valid_core_candidate,valid,G_00001082_F06
PSELF_00001082_F07,plain_self,sd300b,5,00001082,5,00001082,7,left,index,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001082_plain_1000_07.png,sd300b/images/1000/png/plain/00001082_plain_1000_07.png,462232dde38de557b6ae39a123071cc7864426fe3a1716488a6f3fce7f4d9997,462232dde38de557b6ae39a123071cc7864426fe3a1716488a6f3fce7f4d9997,7,7,valid_core_candidate,valid_core_candidate,valid,G_00001082_F07
PSELF_00001082_F08,plain_self,sd300b,5,00001082,5,00001082,8,left,middle,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001082_plain_1000_08.png,sd300b/images/1000/png/plain/00001082_plain_1000_08.png,c6d5a56b21ebb7e1e5f253e892d8ef14cbad85e39bf51462a636e635ff36f271,c6d5a56b21ebb7e1e5f253e892d8ef14cbad85e39bf51462a636e635ff36f271,8,8,valid_core_candidate,valid_core_candidate,valid,G_00001082_F08
PSELF_00001082_F09,plain_self,sd300b,5,00001082,5,00001082,9,left,ring,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001082_plain_1000_09.png,sd300b/images/1000/png/plain/00001082_plain_1000_09.png,629dd1f67862ddc078dcd0a1202fa2c42b096c98d723b5668ca1a82dae9cde2d,629dd1f67862ddc078dcd0a1202fa2c42b096c98d723b5668ca1a82dae9cde2d,9,9,valid_core_candidate,valid_core_candidate,valid,G_00001082_F09
PSELF_00001082_F10,plain_self,sd300b,5,00001082,5,00001082,10,left,little,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001082_plain_1000_10.png,sd300b/images/1000/png/plain/00001082_plain_1000_10.png,b3a62fca615b654cce42f7dbe2745760715df62a9ee688c35d0ed02f97fa2297,b3a62fca615b654cce42f7dbe2745760715df62a9ee688c35d0ed02f97fa2297,10,10,valid_core_candidate,valid_core_candidate,valid,G_00001082_F10
PSELF_00001095_F01,plain_self,sd300b,6,00001095,6,00001095,1,right,thumb,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001095_plain_1000_11.png,sd300b/images/1000/png/plain/00001095_plain_1000_11.png,055f56b68e7c3f78ead3bd1afe514a2d7e485d3184b635b0f68aff84884f8a0e,055f56b68e7c3f78ead3bd1afe514a2d7e485d3184b635b0f68aff84884f8a0e,11,11,valid_core_candidate,valid_core_candidate,valid,G_00001095_F01
PSELF_00001095_F02,plain_self,sd300b,6,00001095,6,00001095,2,right,index,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001095_plain_1000_02.png,sd300b/images/1000/png/plain/00001095_plain_1000_02.png,939d742dbd191e75489d9c0a5535293486cbc4538f7c6cb098265cf5d64093cc,939d742dbd191e75489d9c0a5535293486cbc4538f7c6cb098265cf5d64093cc,2,2,valid_core_candidate,valid_core_candidate,valid,G_00001095_F02
PSELF_00001095_F03,plain_self,sd300b,6,00001095,6,00001095,3,right,middle,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001095_plain_1000_03.png,sd300b/images/1000/png/plain/00001095_plain_1000_03.png,647d267def7722e0d79c5f8c30c0628c973a7a9c9960e0e6b497d9c9f0f31134,647d267def7722e0d79c5f8c30c0628c973a7a9c9960e0e6b497d9c9f0f31134,3,3,valid_core_candidate,valid_core_candidate,valid,G_00001095_F03
PSELF_00001095_F04,plain_self,sd300b,6,00001095,6,00001095,4,right,ring,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001095_plain_1000_04.png,sd300b/images/1000/png/plain/00001095_plain_1000_04.png,7e55482c5947e533c9d1f6f08c63edf6f0d005f774be38c36e03a66587b219c3,7e55482c5947e533c9d1f6f08c63edf6f0d005f774be38c36e03a66587b219c3,4,4,valid_core_candidate,valid_core_candidate,valid,G_00001095_F04
PSELF_00001095_F05,plain_self,sd300b,6,00001095,6,00001095,5,right,little,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001095_plain_1000_05.png,sd300b/images/1000/png/plain/00001095_plain_1000_05.png,81da283007966112fee77697bbf9baded74ec93c977778c611d48c9201b9b3c8,81da283007966112fee77697bbf9baded74ec93c977778c611d48c9201b9b3c8,5,5,valid_core_candidate,valid_core_candidate,valid,G_00001095_F05
PSELF_00001095_F06,plain_self,sd300b,6,00001095,6,00001095,6,left,thumb,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001095_plain_1000_12.png,sd300b/images/1000/png/plain/00001095_plain_1000_12.png,5ebe18607ebf4e0f3284d2b515fff7192f0e571c830eda416637958c1be8e473,5ebe18607ebf4e0f3284d2b515fff7192f0e571c830eda416637958c1be8e473,12,12,valid_core_candidate,valid_core_candidate,valid,G_00001095_F06
PSELF_00001095_F07,plain_self,sd300b,6,00001095,6,00001095,7,left,index,PLAIN,PLAIN,1000,1000,sd300b/images/1000/png/plain/00001095_plain_1000_07.png,sd300b/images/1000/png/plain/00001095_plain_1000_07.png,f530c790c0ba9096c4fea7730ce45bc6061b375953fd5d12468168cc56bcb392,f530c790c0ba9096c4fea7730ce45bc6061b375953fd5d12468168cc56bcb392,7,7,valid_core_candidate,valid_core_candidate,valid,G_00001095_F07
